time;air.T
75600.0;301.71291296009764
76500.0;301.71318806896716
77400.0;301.7180193435691
78300.0;301.7268567618337
79200.0;301.73928101365874
80100.0;301.7549430927587
81000.0;301.77010386003377
81900.0;301.78841559998733
82800.0;301.8093687041558
83700.0;301.82911965519463
84600.0;301.8512503371241
85500.0;301.8752020453969
86400.0;301.9005220330071
87300.0;301.92681762608845
88200.0;301.95373034440104
89100.0;301.9809213811397
90000.0;302.00806388551393
90900.0;302.03141297226324
91800.0;302.0546049541892
92700.0;302.07711446791416
93600.0;302.09851436059034
94500.0;302.11843745079597
95400.0;302.136555110316
96300.0;302.1525651721077
97200.0;302.1627595661207
98100.0;302.17082205059535
99000.0;302.17628421705234
99900.0;302.1787847234182
100800.0;302.17803055424145
101700.0;302.18445711574526
102600.0;302.18896482621045
103500.0;302.20647810267786
104400.0;302.2247468098961
105300.0;302.24869861595465
106200.0;302.2677086732159
